lon,lat,mag,day,month,year,depth
-108.5500031,19.38999939,5.551007271,4,1,1986,30
9.760000229,-53.29000092,5.82463789,5,1,1986,30
167.6300049,-17.37999916,5.353555679,7,1,1986,30
-178.75,-21.11000061,5.629378796,7,1,1986,30
-111.5899963,-13.34000015,5.517717838,7,1,1986,30
9.649999619,-53.06000137,5.633485794,10,1,1986,30
166.25,-13.73999977,5.589533329,11,1,1986,30
-79.37999725,-3.960000038,5.296882153,12,1,1986,30
-102.1999969,-35.97000122,5.317031384,12,1,1986,30
69.59999847,34.16999817,5.626886368,12,1,1986,30
71.02999878,36.34000015,5.512810707,14,1,1986,30
170.2799988,-21.37999916,7.043094635,15,1,1986,30
126.0199966,5.940000057,5.778103828,16,1,1986,30
138.6499939,29.79999924,5.416872978,16,1,1986,30
122.0999985,24.73999977,5.953193188,16,1,1986,30
-104.3700027,-4.059999943,5.635921955,16,1,1986,30
120.8199997,13.69999981,5.651661396,16,1,1986,30
-178.8999939,-17.52000046,5.158813,16,1,1986,30
-175.8500061,-24.03000069,5.192493916,17,1,1986,30
-173.1199951,51.56999969,5.526110649,18,1,1986,30
-174.3399963,-21.53000069,5.408124924,21,1,1986,30
161.0599976,-10.18999958,6.236563206,22,1,1986,30
124.3199997,0.519999981,5.638338089,22,1,1986,30
-177.8099976,-18.11000061,5.500165462,25,1,1986,30
-27.13999939,61.68000031,5.321856976,25,1,1986,30
-70.87000275,-27.12000084,5.376235008,26,1,1986,30
-121.2799988,36.81000137,5.38406086,26,1,1986,30
161.1799927,-10.39999962,5.974050045,27,1,1986,30
-177.2799988,-23.73999977,5.493629456,27,1,1986,30
-77.5,-1.840000033,5.364705086,28,1,1986,30
94.18000031,8.779999733,5.936214447,28,1,1986,30
-5.349999905,31.92000008,5.169941902,28,1,1986,30
146.3099976,13.90999985,5.372241497,29,1,1986,30
-76.86000061,6.889999866,5.679395676,29,1,1986,30
-127.3899994,43.56999969,5.228666306,30,1,1986,30
166.6100006,-13.61999989,5.909192085,2,2,1986,30
-28.14999962,44.86999893,5.326603413,2,2,1986,30
139.3999939,27.88999939,6.413990498,3,2,1986,30
-27.87000084,45.40999985,5.21995306,7,2,1986,30
166.1900024,-13.31000042,5.603433132,7,2,1986,30
92.91999817,23.81999969,5.376235008,8,2,1986,30
-71.26999664,-36.13000107,5.243467808,9,2,1986,30
170.2899933,-21.57999992,5.417904854,10,2,1986,30
143.1900024,39.52000046,5.847715378,10,2,1986,30
-125.3600006,41.61999893,5.294261932,11,2,1986,30
140.9299927,36.34999847,6.196300983,12,2,1986,30
147.3399963,-6.590000153,5.84576273,12,2,1986,30
147.3899994,-6.550000191,5.702141762,12,2,1986,30
-62.34999847,17.01000023,5.567857742,12,2,1986,30
166.6100006,-13.35999966,5.730904102,13,2,1986,30
167.3399963,-14.28999996,5.653950214,13,2,1986,30
-179.0299988,-20.94000053,5.497568607,14,2,1986,30
62.68999863,4.440000057,5.295836926,15,2,1986,30
-91.36000061,14.81000042,5.82167244,15,2,1986,30
153.3999939,48.58000183,5.183374405,19,2,1986,30
121.3199997,18.94000053,6.018069744,19,2,1986,30
91.16999817,25.10000038,5.28868103,19,2,1986,30
-70.11000061,-21.14999962,5.781058311,20,2,1986,30
-179.6399994,-22.01000023,5.722031593,20,2,1986,30
25.95000076,43.34999847,5.380174637,21,2,1986,30
166.7200012,-14.43999958,5.4352355,23,2,1986,30
174.2899933,-16.90999985,5.902506351,24,2,1986,30
127.3499985,1.690000057,5.286526203,24,2,1986,30
-27.46999931,46.38999939,5.229655266,24,2,1986,30
156.5599976,-8.890000343,6.158970833,24,2,1986,30
-141.8999939,-57.13999939,5.492304325,25,2,1986,30
134.1799927,-1.909999967,5.175548553,26,2,1986,30
122.3000031,24.06999969,5.769565582,27,2,1986,30
154.4900055,-62.79999924,5.793053627,1,3,1986,30
130.8999939,-6.300000191,5.546637058,1,3,1986,30
156.9100037,51.66999817,5.619277954,2,3,1986,30
179.1799927,50.79000092,5.700204849,2,3,1986,30
142.2100067,38.43000031,5.811269283,2,3,1986,30
-166.9499969,51.59000015,5.399104595,4,3,1986,30
178.1799927,-26.51000023,5.375639915,5,3,1986,30
169.5800018,-18.79999924,6.076562405,5,3,1986,30
51.52999878,40.38999939,6.470334053,6,3,1986,30
-153.5599976,56.25999832,5.447894573,6,3,1986,30
155.8000031,-7.019999981,5.828821659,6,3,1986,30
151.7599945,-5.010000229,6.375171661,7,3,1986,30
111.7099991,-8.130000114,5.293207169,9,3,1986,30
141.1000061,32.38999939,5.222999096,9,3,1986,30
-167.8899994,54.25999832,5.702784538,9,3,1986,30
70.63999939,36.47999954,5.490972996,11,3,1986,30
-66.81999969,-24.12999916,5.324239731,12,3,1986,30
155.6000061,-7.050000191,6.06577158,13,3,1986,30
100.1699982,26.17000008,5.302819729,13,3,1986,30
147.6499939,43.93999863,5.498869896,14,3,1986,30
-12.93000031,-47.65000153,5.983697891,14,3,1986,30
-176.6499939,-30.17000008,6.141169071,14,3,1986,30
-23.82999992,-54.70999908,5.305110931,14,3,1986,30
-178.9900055,-17.40999985,5.3046031,15,3,1986,30
-67.45999908,-19.15999985,6.270100117,15,3,1986,30
-27.27000046,-55.81999969,5.618420124,15,3,1986,30
139.8300018,27.37000084,5.668762684,17,3,1986,30
141.75,12.43000031,5.473086834,19,3,1986,30
120.6699982,-7.489999771,5.421997547,21,3,1986,30
-121.7699966,54.29999924,5.497568607,21,3,1986,30
121.5800018,23.40999985,5.885255814,22,3,1986,30
122.9100037,24.72999954,5.569896698,22,3,1986,30
122.7900009,24.70000076,5.545534134,22,3,1986,30
122.9199982,24.70999908,5.752235889,22,3,1986,30
122.9499969,24.57999992,5.332659721,22,3,1986,30
-104.8199997,-4.449999809,6.050727367,22,3,1986,30
123.2399979,24.76000023,5.223335266,22,3,1986,30
-70.77999878,-26.70000076,5.278022289,23,3,1986,30
130,28.51000023,6.228319645,24,3,1986,30
-91.30000305,14.10000038,5.307886124,24,3,1986,30
138.7100067,-2.480000019,6.629431725,24,3,1986,30
25.14999962,38.36000061,5.467353344,25,3,1986,30
-176.8500061,-21.86000061,5.319454193,25,3,1986,30
104.2399979,-6.239999771,5.734378815,25,3,1986,30
-72.09999847,-34.09999847,5.449438572,26,3,1986,30
-26.62000084,-56.34999847,5.664398193,26,3,1986,30
-71.70999908,-7.139999866,6.274589062,26,3,1986,30
-178.0700073,-14.43999958,5.924215794,27,3,1986,30
-178.8600006,-22.94000053,5.645467758,28,3,1986,30
149.6699982,-5.880000114,5.748422623,28,3,1986,30
154.7700043,48.81000137,5.169941902,28,3,1986,30
-178.6900024,-17.87000084,5.470234394,29,3,1986,30
-174.6100006,-17.65999985,5.751694202,29,3,1986,30
132.6999969,-26.22999954,5.70661068,30,3,1986,30
-121.6699982,37.49000168,5.607029915,31,3,1986,30
-178.6300049,-17.90999985,5.944410324,1,4,1986,30
161.5599976,54.58000183,5.599791527,1,4,1986,30
-25.17000008,62.83000183,5.247207642,2,4,1986,30
-25.37999916,62.61000061,5.284627914,2,4,1986,30
151.7200012,-6.340000153,5.333580494,3,4,1986,30
155.7799988,-6.869999886,5.240314007,5,4,1986,30
-71.70999908,-13.38000011,5.189486027,5,4,1986,30
-94.38999939,15.55000019,5.534266949,7,4,1986,30
-73.88999939,-7.960000038,5.629378796,8,4,1986,30
-66.66999817,-22.95999908,5.285984993,9,4,1986,30
-26.92000008,-55.95999908,5.803213596,9,4,1986,30
126.8399963,-0.970000029,6.145375729,10,4,1986,30
-167.8000031,54.11000061,5.958284378,11,4,1986,30
-173.3200073,-15.34000015,5.274662018,12,4,1986,30
-173.4499969,-15.05000019,5.671636581,12,4,1986,30
145.6199951,17.19000053,5.156280518,13,4,1986,30
166.9799957,-13.94999981,6.256199837,14,4,1986,30
-177.8099976,-20.44000053,5.370223999,14,4,1986,30
151.2899933,-4.869999886,5.656973839,14,4,1986,30
-24.38999939,-57.70999908,6.31985569,14,4,1986,30
-174.3099976,-14.90999985,5.4336133,15,4,1986,30
-174.0500031,-15.46000004,5.510325432,15,4,1986,30
141.6199951,30.61000061,5.834579945,16,4,1986,30
147.5700073,43.88000107,6.30977726,16,4,1986,30
141.5200043,30.62000084,5.349234581,16,4,1986,30
99.90000153,-0.850000024,5.173558712,17,4,1986,30
131.5500031,-6.010000229,5.172759056,18,4,1986,30
-79.05000305,-9.159999847,5.355692387,19,4,1986,30
139.3200073,-2.380000114,6.73608017,20,4,1986,30
-173.6000061,-14.98999977,5.193241119,21,4,1986,30
126.4899979,1.960000038,5.896978855,21,4,1986,30
-177.75,-29.03000069,5.355692387,22,4,1986,30
164.2200012,-50.02999878,5.183374405,22,4,1986,30
141.9199982,30.54999924,5.827572823,23,4,1986,30
-81.05999756,-3.920000076,5.293735027,23,4,1986,30
77.27999878,40.04999924,5.408124924,25,4,1986,30
-174.1499939,-17.20000076,5.486942291,25,4,1986,30
76.30999756,32.09000015,5.505290031,26,4,1986,30
71.12000275,36.50999832,5.87160778,26,4,1986,30
-13.46000004,-31.15999985,5.93042326,27,4,1986,30
-178.4299927,-17.87000084,5.397266388,27,4,1986,30
154.5200043,-6.809999943,5.391680717,27,4,1986,30
125.8099976,6.179999828,5.227342606,28,4,1986,30
133.6499939,-4.53000021,5.351403236,29,4,1986,30
141.5800018,30.67000008,5.520140648,29,4,1986,30
95,4.400000095,5.278022289,29,4,1986,30
-102.9800034,18.40999985,6.923814297,30,4,1986,30
-69.69999695,-18.35000038,5.581837654,30,4,1986,30
100.0400009,-47.20999908,5.704065323,30,4,1986,30
130.0500031,28.70999908,5.606134892,30,4,1986,30
-174.4499969,-15.05000019,5.790694237,1,5,1986,30
170.3300018,-21.92000008,6.069413185,1,5,1986,30
53.24000168,27.96999931,5.518931866,2,5,1986,30
163.9100037,55.15000153,6.088664055,2,5,1986,30
53.31000137,27.97999954,5.185297966,3,5,1986,30
108.7399979,-48.90999985,5.223671436,4,5,1986,30
37.77000046,37.97000122,6.034858704,5,5,1986,30
-102.5299988,18.23999977,5.914493084,5,5,1986,30
-24.84000015,-58.66999817,5.446341991,5,5,1986,30
-24.81999969,-58.72999954,5.69299078,5,5,1986,30
-24.77000046,-58.66999817,5.786878109,5,5,1986,30
156,-7.039999962,5.457038403,5,5,1986,30
-174.7799988,51.33000183,6.221979618,7,5,1986,30
-174.8300018,51.40999985,7.943572998,7,5,1986,30
-175.3399963,51.29999924,6.405613899,8,5,1986,30
125.5100021,4.590000153,6.36880827,8,5,1986,30
-65.66999817,-17.11000061,5.852347851,9,5,1986,30
-174.1900024,51.54999924,5.872323513,9,5,1986,30
-102.9700012,8.619999886,5.614091873,10,5,1986,30
-94.02999878,-37.04000092,5.441634178,10,5,1986,30
125.1800003,26.68000031,6.523196697,11,5,1986,30
-176.0500031,51.16999817,5.266087055,11,5,1986,30
-173.6799927,51.56000137,5.667315483,11,5,1986,30
-174.5899963,51.56000137,5.634300232,11,5,1986,30
-174.6199951,51.40999985,5.436848164,12,5,1986,30
43.63999939,41.36000061,5.730904102,13,5,1986,30
-174.2799988,-20.54000092,5.583780766,13,5,1986,30
-109.0699997,-9.069999695,5.409895897,13,5,1986,30
141.4299927,32.61999893,5.829651356,13,5,1986,30
-173.5299988,51.54000092,5.320898056,14,5,1986,30
127.0100021,1.49000001,5.334269047,14,5,1986,30
-178.5299988,51.47999954,5.27325058,14,5,1986,30
167.3099976,-14.86999989,5.207082748,14,5,1986,30
-175.4499969,-14.82999992,5.470234394,14,5,1986,30
-174.75,52.27000046,6.364922047,15,5,1986,30
-174.5700073,52.22999954,5.597029686,15,5,1986,30
69.30999756,29.57999992,5.249981403,15,5,1986,30
154.1499939,47.20999908,5.818246365,16,5,1986,30
-174.5700073,52.31000137,6.514381886,17,5,1986,30
-175.0700073,52.31999969,5.353341103,19,5,1986,30
154.2599945,47.13999939,5.341959953,19,5,1986,30
167.3099976,-12.72999954,5.813905239,19,5,1986,30
121.5999985,24.03000069,6.18316555,20,5,1986,30
106.4499969,-7.320000172,5.504017353,20,5,1986,30
-20.12000084,14.32999992,5.440047741,21,5,1986,30
148.4700012,43.81000137,6.271003246,21,5,1986,30
26.59000015,34.50999832,5.489635944,22,5,1986,30
48.11000061,12.65999985,5.704703808,23,5,1986,30
-172.8800049,-15.77999973,5.968975067,24,5,1986,30
-176.1699982,-23.60000038,5.266666889,25,5,1986,30
-173.1100006,-15.89000034,5.861396313,26,5,1986,30
-179.2599945,-21.71999931,6.816188335,26,5,1986,30
178.7200012,-20.06999969,7.096716404,26,5,1986,30
124.1900024,-7.070000172,5.983697891,27,5,1986,30
-115.9300003,19.97999954,5.50145483,28,5,1986,30
126.6999969,8.989999771,5.317031384,28,5,1986,30
155.9600067,-6.619999886,5.175944805,28,5,1986,30
-98.76000214,17.02000046,5.187970161,29,5,1986,30
162.5399933,-11.02999973,5.561653137,30,5,1986,30
145.6000061,43.33000183,5.328948021,31,5,1986,30
147.7100067,-57.31999969,5.516499043,31,5,1986,30
154.5,-7.019999981,5.921514034,2,6,1986,30
130.6300049,29.77000046,5.625212669,2,6,1986,30
123.3799973,24.04000092,5.263756752,2,6,1986,30
93.51000214,9.090000153,5.860652924,2,6,1986,30
151.8099976,-5.659999847,5.66145134,3,6,1986,30
125.9000015,10.39000034,6.026586056,3,6,1986,30
-178.0599976,-20.65999985,5.18682766,3,6,1986,30
-103.6900024,10.21000004,5.561653137,3,6,1986,30
-152.5899963,65.62999725,5.357813835,4,6,1986,30
121.7600021,23.95999908,5.258444309,4,6,1986,30
178.7400055,-20.06999969,5.193241119,5,6,1986,30
-97.37000275,-36.29999924,5.726797581,5,6,1986,30
-174.2599945,51.5,5.267533779,5,6,1986,30
-140.9799957,-56.74000168,5.535413742,6,6,1986,30
37.88000107,37.97000122,5.803667068,6,6,1986,30
170.3200073,-22.37000084,5.297663212,7,6,1986,30
146.4100037,43.27000046,5.94773531,8,6,1986,30
-168.1000061,54.15000153,5.219612598,9,6,1986,30
139.3099976,-2.109999895,5.800477982,11,6,1986,30
-179.2200012,-15.53999996,5.973798752,11,6,1986,30
-62.95000076,10.60000038,6.244578362,11,6,1986,30
51.70999908,40.43000031,5.198051453,11,6,1986,30
121.9499969,14.42000008,5.210618019,12,6,1986,30
129.4799957,-7.010000229,5.490972996,12,6,1986,30
-23.31999969,-57.81000137,5.524926662,14,6,1986,30
98.04000092,2.049999952,5.217904568,14,6,1986,30
110.3499985,-5.670000076,5.686952114,14,6,1986,30
169.8300018,-19.17000008,5.777112484,14,6,1986,30
-176.7400055,-29.93000031,5.70661068,15,6,1986,30
-26.77000046,0.800000012,5.497568607,15,6,1986,30
121.2699966,-48.95999908,5.27268362,16,6,1986,30
-179.0399933,-21.89999962,7.034831047,16,6,1986,30
-13.32999992,-47.18999863,5.746772766,16,6,1986,30
160.3800049,53.86999893,5.454022408,17,6,1986,30
-32.59000015,4.329999924,5.239360809,17,6,1986,30
126.7300034,5.78000021,5.956953049,17,6,1986,30
67.97000122,-20.36000061,5.342628956,17,6,1986,30
125.2699966,5.710000038,6.450649738,17,6,1986,30
-176.9600067,51.65999985,6.442784309,18,6,1986,30
166.6399994,-13.97999954,5.387895584,19,6,1986,30
-152.7299957,56.41999817,6.32137537,19,6,1986,30
-100.6900024,-36.11999893,5.393554688,19,6,1986,30
94.62000275,7.829999924,5.899918556,19,6,1986,30
-178.1900024,-30.15999985,5.372241497,19,6,1986,30
-65.45999908,-16.88999939,5.274380207,19,6,1986,30
-177.8899994,-30.82999992,6.063932896,19,6,1986,30
-179.1799927,-32.13000107,5.533115864,20,6,1986,30
86.86000061,31.21999931,6.036890507,20,6,1986,30
-25.01000023,-58.58000183,5.817814827,20,6,1986,30
-24.90999985,-58.56000137,5.559555054,20,6,1986,30
-24.97999954,-58.61999893,5.171555042,21,6,1986,30
66.90000153,-20.45000076,5.404550552,21,6,1986,30
-175.1799927,51.18999863,5.347268581,22,6,1986,30
149.0700073,-6.010000229,5.15028429,23,6,1986,30
140.5,34.72999954,6.581777096,24,6,1986,30
143.9799957,-4.420000076,7.2165308,24,6,1986,30
-17.87999916,-0.02,6.355645657,24,6,1986,30
-178.1999969,-28.25,5.803667068,24,6,1986,30
-178.25,-28.34000015,5.943572998,24,6,1986,30
122.8300018,-7.869999886,5.278022289,27,6,1986,30
-177.5399933,-30.87999916,5.257549286,27,6,1986,30
-176.0800018,-19.98999977,6.460190296,28,6,1986,30
-174.8999939,52.31000137,5.387895584,29,6,1986,30
96.34999847,15.14999962,5.504017353,29,6,1986,30
-177.9799957,-27.95999908,6.098649025,29,6,1986,30
-178.0299988,-28.27000046,5.529634476,29,6,1986,30
-177.8300018,-28.09000015,5.656973839,29,6,1986,30
-73,6.789999962,5.714115143,29,6,1986,30
29.59000015,-5.199999809,5.771090508,29,6,1986,30
-176.1900024,51.25999832,5.340168476,30,6,1986,30
-86.08999634,11.22000027,5.890002251,30,6,1986,30
-172.3300018,-15.67000008,6.042901993,1,7,1986,30
128.0599976,-4.71999979,5.868364334,1,7,1986,30
148.4299927,-3.180000067,5.866547108,1,7,1986,30
148.7200012,-3.130000114,5.744002342,1,7,1986,30
-179.6600037,-21.95000076,5.736671925,2,7,1986,30
-26.17000008,-59.52999878,5.493629456,2,7,1986,30
-114.3499985,-26.71999931,5.651661396,2,7,1986,30
-26.89999962,-59.22000122,5.175151825,3,7,1986,30
-179.7700043,51.25,5.631849766,5,7,1986,30
141.0299988,12.18999958,5.475911617,5,7,1986,30
154.1699982,-60.79000092,6.038908482,5,7,1986,30
-92.51000214,15.5,5.989955902,5,7,1986,30
80.06999969,34.41999817,5.934200764,6,7,1986,30
56.75999832,10.42000008,6.333255291,7,7,1986,30
-116.6100006,34,6.018285751,8,7,1986,30
-176.2899933,51.90999985,5.477313519,9,7,1986,30
126.5899963,1.960000038,6.73059988,9,7,1986,30
-32.63000107,4.269999981,5.355692387,10,7,1986,30
-175.7700043,-19.92000008,5.355692387,10,7,1986,30
132.8399963,-26.21999931,5.312123775,11,7,1986,30
166.3500061,-46.02000046,5.560606003,11,7,1986,30
126.8799973,24.32999992,5.352911949,11,7,1986,30
51.52000046,29.95000076,5.676598072,12,7,1986,30
125.5,5.639999866,5.461503983,12,7,1986,30
126.3600006,1.879999995,5.879036427,12,7,1986,30
-93.84999847,16.05999947,5.865084648,13,7,1986,30
-117.7900009,33.02000046,5.810385227,13,7,1986,30
143.9600067,12.27999973,5.263463974,14,7,1986,30
169.1399994,-19.5,6.549863815,16,7,1986,30
77.87999725,30.94000053,5.413405418,16,7,1986,30
-179.5500031,-21.80999947,5.217561722,17,7,1986,30
71.38999939,36.79999924,5.572928429,17,7,1986,30
28.52000046,-16.35000038,5.195841312,18,7,1986,30
-69.51000214,10.72000027,5.4336133,18,7,1986,30
-165.9799957,53.38000107,5.568879128,19,7,1986,30
-165.9299927,53.36000061,5.157549381,19,7,1986,30
151.1300049,47.22000122,6.306604385,19,7,1986,30
-167.2100067,53.56999969,5.937644005,19,7,1986,30
-167.3300018,53.56000137,5.973798752,19,7,1986,30
-118.4499969,37.58000183,5.767005444,20,7,1986,30
-3.49000001,-56.59999847,5.443212032,20,7,1986,30
-174.3800049,-20.52000046,5.497568607,21,7,1986,30
-118.4499969,37.54000092,6.215497017,21,7,1986,30
-118.4000015,37.5,5.372241497,21,7,1986,30
-178.4700012,-33.43999863,5.436848164,22,7,1986,30
134.4299927,-0.75,5.364085197,22,7,1986,30
154.7799988,-61.93000031,5.858036041,23,7,1986,30
-176.1499939,51.20000076,5.790219784,25,7,1986,30
125.9499969,26.45000076,6.101902008,25,7,1986,30
94.27999878,23.78000069,5.427032948,26,7,1986,30
-177.4900055,-25.89999962,5.83579874,27,7,1986,30
-178.6300049,-33.06000137,5.211319923,27,7,1986,30
-174.0599976,51.56999969,5.351619244,28,7,1986,30
-72.12999725,-33.38000107,5.684910774,28,7,1986,30
-175.2899933,51.72000122,5.454022408,28,7,1986,30
-175.5399933,-21.30999947,5.333580494,29,7,1986,30
-178.5800018,-17.54999924,5.247517109,29,7,1986,30
-174.9100037,-18.01000023,5.159232616,30,7,1986,30
121.8000031,24.62000084,5.494948387,30,7,1986,30
18.94000053,-52.52999878,5.168726444,30,7,1986,30
18.31999969,-52.41999817,5.67800045,30,7,1986,30
18.72999954,-52.47000122,5.268398762,31,7,1986,30
18.79000092,-52.49000168,5.197684288,31,7,1986,30
-118.3600006,37.47000122,5.470234394,31,7,1986,30
18.44000053,-52.58000183,5.502738953,31,7,1986,30
122.7099991,24.86000061,5.245031834,31,7,1986,30
18.11000061,-52.38999939,5.226346016,31,7,1986,30
-103.75,-35.88999939,5.489635944,1,8,1986,30
-179.0599976,-16.90999985,5.259633064,1,8,1986,30
-174.25,51.29999924,5.381735325,1,8,1986,30
-177.7700043,-28.26000023,5.560606003,2,8,1986,30
-88.84999847,13.06000042,5.605237484,2,8,1986,30
-15.21000004,-58.31999969,5.475911617,2,8,1986,30
-176.7799988,51.13999939,5.871965885,3,8,1986,30
153.2200012,46.34000015,5.374245167,4,8,1986,30
-177.2299957,-24.09000015,5.275505543,5,8,1986,30
-177.1900024,-24.22999954,5.184914112,5,8,1986,30
153.3200073,53.02000046,5.259039402,5,8,1986,30
179.75,-23.65999985,5.228996277,6,8,1986,30
-129.3399963,-55.06000137,5.757065773,6,8,1986,30
100.9100037,29.36000061,5.313358784,6,8,1986,30
-178.4199982,-17.98999977,5.328948021,7,8,1986,30
-81.15000153,7.480000019,5.66145134,7,8,1986,30
120.3399963,14.09000015,5.480097294,9,8,1986,30
128.2599945,2,6.206622124,10,8,1986,30
121.6699982,22.25,5.415144444,11,8,1986,30
121.4000015,20.09000015,5.566832542,11,8,1986,30
-17.79999924,-0.140000001,5.29161787,11,8,1986,30
-67.63999939,-30.94000053,5.349016666,11,8,1986,30
-177.2400055,-24.02000046,5.374245167,12,8,1986,30
-82.61000061,5.940000057,5.779091835,12,8,1986,30
100.2399979,0.079999998,5.387895584,12,8,1986,30
-82.40000153,5.840000153,5.722031593,13,8,1986,30
-74.86000061,7.639999866,5.203504086,13,8,1986,30
126.6399994,1.820000052,7.502738953,14,8,1986,30
126.5699997,1.889999986,6.217674255,15,8,1986,30
126.5500031,1.840000033,6.405613899,16,8,1986,30
126.5699997,1.779999971,6.024480343,16,8,1986,30
127.0899963,2.289999962,6.41066885,17,8,1986,30
-174.3500061,-20.37000084,6.117640972,18,8,1986,30
126.5899963,1.75999999,5.755465031,18,8,1986,30
126.5899963,8.340000153,5.477313519,19,8,1986,30
151.3300018,-5.340000153,6.224108219,20,8,1986,30
-173.6499939,-16.87000084,5.357813835,20,8,1986,30
126.5100021,2.049999952,5.473086834,20,8,1986,30
91.51000214,34.5,6.392280102,20,8,1986,30
-109.4700012,-8.899999619,5.474502563,21,8,1986,30
-40.93000031,31.67000008,5.490972996,23,8,1986,30
179.3399963,-34.56000137,6.391685963,23,8,1986,30
-177.1600037,-24.06999969,5.315078259,24,8,1986,30
-176.4400024,-27.13999939,5.166279793,24,8,1986,30
-177.1900024,-23.85000038,5.450974464,24,8,1986,30
126.8499985,2.099999905,5.515274525,24,8,1986,30
-173.0099945,-16.45000076,5.430341721,25,8,1986,30
101.4100037,37.68999863,5.945800304,26,8,1986,30
-173.4600067,-14.72999954,5.895002842,26,8,1986,30
26.29999924,45.54999924,7.198784351,30,8,1986,30
144.1300049,23.13999939,5.910134315,31,8,1986,30
-29.46999931,-59.43000031,6.108300686,5,9,1986,30
-71.76000214,-37.04999924,5.311380386,5,9,1986,30
-178.0899963,-15.56000042,5.321856976,6,9,1986,30
-176.9700012,-23.12999916,5.382123947,6,9,1986,30
-178.5500031,-20.63999939,5.652426243,6,9,1986,30
169.4700012,-12.82999992,5.197684288,7,9,1986,30
-25.94000053,-59.45000076,5.560606003,7,9,1986,30
96.38999939,4.480000019,5.359919548,8,9,1986,30
127.7300034,0.910000026,5.548830509,9,9,1986,30
157.5099945,-8.840000153,5.572928429,10,9,1986,30
152.6300049,-5.300000191,6.463920116,11,9,1986,30
125.8700027,0.479999989,5.795860291,11,9,1986,30
-153.3399963,56.20999908,6.455459118,12,9,1986,30
-37.02000046,-60.90000153,6.312134266,13,9,1986,30
-179.9700012,-31.64999962,6.448214531,13,9,1986,30
22.20000076,37.02999878,5.92807436,13,9,1986,30
178.9900055,-23.29999924,5.443212032,14,9,1986,30
154.8999939,-6.5,6.080071926,14,9,1986,30
-175.3300018,-22.70999908,5.753854752,15,9,1986,30
71.08999634,36.66999817,5.566832542,15,9,1986,30
166.5599976,-12.35000038,5.269547462,16,9,1986,30
146.3300018,19.29000092,6.58545351,16,9,1986,30
-153.2899933,56.36999893,5.85653019,16,9,1986,30
128.8800049,-3.930000067,5.589533329,17,9,1986,30
128.6399994,26.54000092,5.231948853,17,9,1986,30
71.79000092,37.27000046,5.541079998,17,9,1986,30
56.90999985,10.52000046,6.17699194,17,9,1986,30
139.5500031,-2.930000067,5.212718964,19,9,1986,30
-29.28000069,0.899999976,5.372241497,20,9,1986,30
147.2299957,17.04000092,5.300768375,21,9,1986,30
130.3000031,-6.699999809,5.6962924,22,9,1986,30
164.0800018,56.5,5.244719982,23,9,1986,30
167.2299957,-16.59000015,5.878336906,23,9,1986,30
173.0099945,-13.61999989,5.553168297,24,9,1986,30
-108.0699997,22.89999962,5.983697891,25,9,1986,30
126.8600006,3.640000105,6.012617111,25,9,1986,30
167.2700043,-14.89999962,5.308638573,29,9,1986,30
56.90000153,10.67000008,5.182213783,29,9,1986,30
128.6699982,-5.610000134,5.608811855,1,10,1986,30
-175.9400024,51.70999908,5.3096385,1,10,1986,30
28.36000061,34.63000107,5.234548569,2,10,1986,30
-45.54999924,20.34000015,5.278022289,2,10,1986,30
127.2699966,2.869999886,5.440047741,2,10,1986,30
128.0399933,2.980000019,5.887299538,4,10,1986,30
-112.0299988,-23.71999931,5.443212032,5,10,1986,30
-112.0199966,-23.62000084,5.496261597,5,10,1986,30
28.87000084,-30.54999924,5.340393066,5,10,1986,30
-127.1999969,43.47000122,5.593305588,5,10,1986,30
-176.3099976,51.84000015,5.175151825,6,10,1986,30
-26.36000061,-56.81000137,5.246277332,6,10,1986,30
137.6499939,31.86000061,5.328948021,7,10,1986,30
167.2400055,-16.55999947,5.573931694,7,10,1986,30
-1.929999948,80.30000305,5.24813509,8,10,1986,30
-89.12999725,13.82999992,5.713497162,10,10,1986,30
-83.33999634,-42.18999863,5.203864098,10,10,1986,30
122.2300034,20.20000076,5.27634716,10,10,1986,30
28.59000015,37.95999908,5.641528606,11,10,1986,30
70.91999817,36.11999893,5.488292217,13,10,1986,30
141.0200043,37.04999924,5.582810879,13,10,1986,30
41.99000168,-43.20999908,6.13833046,14,10,1986,30
153.5800018,-4.989999771,6.725013733,14,10,1986,30
146.8600006,-6.28000021,5.286255836,15,10,1986,30
-25.54999924,-56.36000061,5.441634178,15,10,1986,30
131.5,-5.269999981,6.382627964,17,10,1986,30
-174.0800018,-16.22999954,5.158392429,17,10,1986,30
-175.2899933,51.70999908,5.559555054,18,10,1986,30
142.8600006,12.13000011,5.494948387,18,10,1986,30
-178.7200012,63.88000107,5.408124924,19,10,1986,30
153.4600067,-4.860000134,5.344847679,20,10,1986,30
-176.4299927,-28.10000038,7.703425407,20,10,1986,30
-176.2400055,-27.89999962,6.032812595,20,10,1986,30
-176.2799988,-27.96999931,5.903791904,20,10,1986,30
-176.6999969,-27.78000069,5.761292934,20,10,1986,30
-176.3600006,-28.03000069,5.608811855,20,10,1986,30
-176.4799957,-27.68000031,5.561653137,21,10,1986,30
-176.3500061,-27.88999939,5.340393066,21,10,1986,30
-176.5800018,-27.06999969,5.689651489,21,10,1986,30
-176.6300049,-27.75,5.428691864,21,10,1986,30
-176.5200043,-27.81999969,5.887299538,21,10,1986,30
